IWM_Village_Name,Location_ID
Regulapadu,24132
Regulapadu-1,24600
Regulapadu-2,24835
Regulapadu-3,25737
Regulapadu-4,26499
Regulapalem,28194
Regulapalle,13608
Regullu,16261
Regumani Palle,11274
Regupalem,29075
Rejeru,26437
Rekalakunta,13494
Rekalakunta-1,13925
Rekapalle,18775
Rekhadevipuram,24462
Rekhavanipalem,19315
Relangi,20715
Rella,24419
Rellalapalem,24376
Relli,28512
Rellibanda,29114
Relligavirammapeta,28395
Relliguda  @  Malliguda,24598
Rellivalasa,25952
Rellivalasa-1,26645
Rellivalasa-2,28048
Rellugadda,21292
Remadur,11290
Remalle,20811
Remata,10900
Remidicherla,18118
Renigunta (CT),16257
Renigunta Agraharam,16221
Renimadugu,12704
Renimakulapalle,13008
Renimakulapalle-1,15893
Reningavaram,11057
Rentachintala-1,17825
Rentala,17865
Rentapalla,17934
Rentikota,24986
Repaka,24315
Repakagommu,18881
Repakakhandrika,20734
Repalle (M),21871
Repalle (Rural),21866
Repativalasa,25558
Reppalapattu,16628
Repudi,17536
Repudi-1,18134
Repuru,20176
RESERVED FOREST,20105
RESERVED FOREST-1,20688
Reservoir,13955
Reservoir-1,14068
Retla Palle,11557
Retur,18457
Revadikota,23643
Revallapalem,28304
Revallu,29040
Revanur,12156
Revatipalem,19033
Revidi,28418
Revuru-1,13866
Reyyalagedda,23278
Reyyipadu,25776
Rimmanapudi,21610
Rinthada,23684
Ripunjayarajapuram,16919
Rittapadu,25268
RIVER,19571
RIVER-1,19955
RIVER-10,21294
RIVER-11,21439
RIVER-2,20206
RIVER-3,20209
RIVER-4,20372
RIVER-5,20575
RIVER-6,20683
RIVER-7,20702
River-8,20889
RIVER-9,21293
Robbasingi,24051
Roddakampalle,14884
Roddam-1,14873
Rogulu,22287
Roja,10920
Rolagam Padu,11569
Rolangi,23888
Rolangiputtu,23049
Rolangiputtu-1,23126
Rolla Penta,10872
Rolla-1,15547
Rollagedda,24368
Rollamadugu,14843
Rollapadu,11134
Rollavaka,27832
Roluchappidi,28147
Rolugunta-1,23355
ROLUGUNTA-2,23933
Rolugunta-3,24130
Rolupadi,17488
Rompalle,26386
Rompallivalasa,26767
Rompi,25545
Rompicherla-1,16151
Rompicherla-2,18182
Rompivalasa,25298
Rongalinaidupalem,28572
Roppulu,23414
ROSAIGUDA,23785
Rosanuru,15733
Rotta Valasa,26647
Routhukunta,15445
ROUTHUPAYALU,23754
Routhupuram,25177
Routhupuram-1,25906
Routhusuramala,15889
Rowdur,11052
ROWRIMTHADA,23725
Rowthugudem,19648
Rowthulapudi,19319
Rowthupalle,13162
Royyalagedda,23106
Royyuru,21519
Rudagomangi,22327
Rudi,22584
Rudibayalu,23024
Rudra Samudram,10869
Rudrabharathipeta,14061
Rudrakota,12887
Rudramkota,18849
Rudrapaka,21171
Rudravaram-1,11010
Rudravaram-2,11560
Rudravaram-3,12284
Rudravaram-4,15174
Rudravaram-5,17576
Rudravaram-6,17616
Rudravaram-7,21794
Rudrayagaripalle,14349
Rudrayapalem,15153
Rundalam puttu,22262
Runku Hanumanthupuram,26674
Rupai,25292
Rupamagudi,12602
Rupenaguntla,18094
RUSHIKONDA,28679
Rushikudda,24646
Rushingi,25760
Rustumbada (Rural),21433
Ryali,20527
S. Annavaram (Rural),19379
S. Burjavalasa,26784
S. Kotatalari,28160
S. Nadim Palle,16517
S. Narasapuram,19457
S. Rayavaram,19077
S. Thimmapuram,19712
S.Bandapalle (Bandapalle),17256
S.Bandlapalle,14202
S.Chintalavalasa,26893
S.Hosahalli,13646
S.Kondapuram,11371
S.Kotha Palle,11064
S.Kothagudem,18686
S.Kothapalle,12510
S.Kothuru,23398
S.KOTHURU-1,23731
S.Kuluru,12084
S.Kuruvapalle,15256
S.Lingamdinne,12560
S.Lingampalle,13059
S.Mallapuram,14561
S.Mulakalapalle,15101
S.Mydukur,13437
S.N.PURAM,25067
S.Nagulavaram,11973
S.P. Ramachandra Puram,27086
S.Rajampeta,14172
S.Rayapuram,15418
S.Seshampalle,13031
S.Thimmapuram,11524
S.Timmapuram,13456
S.V. Puram,16488
S.Veerlapalle,12948
S.Venkatapuram,17130
Saanigudem,20553
Sabaka,27121
Sabbavaram Agraharm,28691
Sabbavaram-1,28671
Sabjapadu,17631
Sada,27580
Sadaigi,23607
Sadakuppam,16947
Sadanandapuram,27613
Sadaru mamidi,22683
Sadasiva Puram,16532
Sadasiva Sankarapuram,16600
Sadeku,23146
Sadika,23735
Sadunuguda,24630
Sagara,22135
Sagaram,23527
Sagarampeta,25466
Saggonda-1,19734
Saggulu,22050
Sagguru,20862
Sagguruamani,20852
Saginiputtu,22405
Sagipadu,19687
Sagirivalasa,22083
Sagulu,23844
Saguturu,15287
Sahapuram,20222
Sahapuram-1,27751
Sahasralingeswara Puram,16140
Saidapuram,14877
Saidapuram-1,17698
Saidepudi,21383
Sailamkota,22470
Sailamputtu,22234
Saipeta,12721
Saipuram,21546
Sajipuram,20617
Sajjaladinne,12882
Sajjalaguddam,28916
Sajjalakalva,13546
Sajjalapalle,17440
Sajjanapuram,25342
Sajjapuram,14103
Sakalakothapalle,21044
Sakhamur,17915
Sakhavaram,12507
Sakhinetipalle-1,21450
Saki,25167
Sakiputtu,22865
Sakirevu,22496
Sakirevu-1,23580
Sakulapalem,24177
Sakunala,11285
Sakunalapalle,13023
Sakuru,21094
Salakalakonda,11484
Salakalaveedu,11639
Salakamcheruvu,13154
Salakanuthala,11426
Salamabad,11970
Salanuthala,11582
Saldigedda,23411
Salebulu,22647
Salempalem,21846
Salevariuppalapadu,13045
Salihundam,27154
Salimerangi,23294
Salipeta,27242
Salkapuram,11066
Sallai,23776
Salugu,23145
Salur (M),26448
Salvapatteda,16884
Samagiri,23973
Samaguttapalle,17399
Samalkot (M),19940
SAMALKOTA-1,20004
Samanasa,21105
Samantha Ramachandrapuram,24560
Samanthakuru,21346
Samanthamallam,15963
Samanthapudi,11233
Samareddi palem,27858
Samarelli,25454
Samarthula Chintalavalasa,26398
Samayapuram,16772
Sambagallu,11429
Sambaiahpalem,15943
Sambannavalasa,25358
Sambara,25791
Sambasivapuram,13278
Sambatur,13717
Sambavaram,11922
Sambepalle-1,15424
Sambham,26131
Sambuguda,24583
Sambuvani palem,28339
Sameerapalem,12414
Sami Reddi Khandriga,16865
Samireddipalle,16834
Sammathagiri,11791
Sammeda,28130
Sampangi puttu,22715
Sampangi puttu-1,28150
Sampangidatu,22733
Sampangiputtu,22619
Sampangiputtu-1,22779
Sampangiputtu-2,22986
Sampangiputtu-3,23408
Sampara,20259
Sampathikota,16222
Sampathipuram,28792
Sampathiraoramakrishnapuram,26121
Samudayam,16618
Samudralavari Khandrika,14797
Samudrapalle,17125
Sana Rudravaram,21259
Sanagalaguduru,13214
Sanagapadu,17601
Sanambatla,16388
Sanampudi,12340
Sanampudi-1,18351
Sanapa-1,13740
Sanapalli Lanka,20834
Sanayapalem,14547
Sancham,27806
Sancharala,12443
Sandepudi,18339
Sandhigam,24904
Sandhipeta,26454
Sandhipudi,20539
Sandipolam,25156
Sanevaripalle,14470
Sangada,21996
Sangala,12304
Sangala-1,14057
Sangam Jagarlamudi,18173
Sangam-1,13832
Sangam-2,23003
Sangam-3,26076
SANGAMBANDA,23275
Sangambanda-1,23428
Sangamesvaram,18434
Sangameswarapalle,15537
Sangamvalasa,22124
Sangamvalasa-1,22491
Sangamvalasa-2,25043
Sanganapalle,14927
Sanganapalle-1,16753
Sanganapalle-2,17386
Sangapatnam,12437
Sangapuram,11178
Sangasamudram,15824
Sangatipalle,14157
Sangavaram,15536
SANGIVALASA,28509
Sangodi,23017
Sanguloya,22944
Sangupalem Kodur,18435
Sangyam,23680
Sanikavaram-1,28884
Sanipalle,15025
Sanipaya-1,14864
Sanivada,27272
Sanivada-1,28798
Sanivarappapadu,29018
Sanivarapupeta,20687
Sanjamala-1,12417
Sanjeevapalle,13382
Sanjeevapuram,20089
Sanjeevarao Peta,12173
Sanjeevaraya Puram,16494
Sanjeevarayanipatteda,16321
Sanjuvai,24645
Sankada,23804
Sankadakothuru,23849
Sankalapuram,12078
Sankara Puram,12441
Sankarabanda,11737
Sankarabanda-1,12313
Sankaraguptham,21503
Sankaralingam Gudipadu,18513
Sankaram,23362
Sankaram-1,28770
Sankaranarayanapuram,11355
Sankarapuram,11050
Sankarapuram Siddhayi,17849
Sankarapuram-1,20255
Sankarayalapeta,17002
Sankarshana Puram,21543
Sankaruni  Agraharam,26598
Sankavaram,11916
Sankavaram-1,12532
Sankavaram-2,13376
Sankepalle Brahmanapalle,14311
Sankepalle-1,14273
Sankepalli,13121
Sankesu,24732
Sankhavaram-1,19469
Sankidigondi,22160
Sankili,26240
Sankuchakrapuram,20083
Sankulamaddi,22954
Sankupalem,27420
Sankuparti,27321
Sankurada,26444
Sankurathripadu,18170
Sankurathripalle,14603
Sannamur,11792
Sannavalli,21088
Santagavarampeta,28129
Santaveedhi,22200
Santaveedhi-1,22435
Santeswaram,25666
SANTHA KIRLAMPADU,24372
Santha Kothavalasa,26697
Santha Pydipala,19238
Santhabommali-1,26295
Santhaganduva,22876
Santhagudipadu,18151
Santhajutur,11442
Santhakaviti-1,26669
Santhakovvur,13953
Santhalakshmi Puram,26987
Santhamaguluru-1,18278
Santhamalli  @  Pedamalli,25962
Santhampalle,17330
Santhanikota,28896
Santhapalem,28615
Santharavuru,11009
Santhari,22627
Santhaseetharampuram,27594
Santhavellore,16116
Santhavurity,26950
Santhebidanur,15930
Santhekondapuram,13946
Santhekudlur,11334
Santhosha Puram,25529
Santhoshapuram,24792
Santhoshapuram-1,25138
Santhoshapuram-2,25184
Sanyasammapalem,22783
Sanyasirajupuram  @  Maripivalasa,25808
Sapparla mamidi,22563
Sappiputtu,22983
SAPRALA,23742
Sara,26117
Sarabavaram,23919
Sarabha puttu,22350
Sarabhaguda,27319
Sarabhanna palem,24009
Sarabhapuram,20408
Sarabhapuram-1,26369
Sarabhavaram,18963
Sarabhavaram-1,19507
Sarabhavaram-2,19573
Sarabhavaram-3,29067
Sarabhoopala patnam,19005
Sarabhoopati Agraharam,19028
Saradam,25922
Saradapuram,24690
Saradapuram-1,25348
Saradapuram-2,25410
Saradhi,22170
Saradhi-1,26748
Sarai,22248
Saraiguda,27394
Saraivalasa,25610
Saraivalasa-1,26771
Sarakallu,16783
Sarali,25212
Saramanda,23991
Sarampeta,19211
Sarampetapadu,19371
Sarangi,25963
Sarasana Palle,26137
Sarasangi,22258
Sarasapadu,28120
Saraswathipalle,14693
Saraswathivilasapuram,16948
Saravakota-1,26072
Saravani palem,27705
Sarayyavalasa,27061
Sardarpuram,11097
Saria,23563
Sariaboddapadu,26557
Sariapalle,25031
Sariapalle-1,26201
Sariapalle-2,27465
Sariga guda,22567
Sarika,28172
Sariki,25957
Sarikondapalem,18323
Sarimadugu,15823
Saripalle,19749
Saripalle-1,20791
Saripalle-2,21381
Saripalle-3,27976
Saripalle-4,28629
Saripallekunta,19639
Sarita Neredupalle,23042
Sarivela,23925
Sariya,28086
Sariyapalle,22346
Sariyapalle-1,22441
Sariyapalle-2,22711
Sariyapalle-3,25321
Sariyapalli,23012
Sariyapolam,22664
Sariyaput,22129
Sarlanka,19016
Sarparajapuram,11612
Sarpavaram,20078
Sarubedda,27212
Sarubedda-1,27275
Sarubujjili-1,26356
Sarugudu,18863
Saruguduguda,24656
Sarvaipalle,12608
Sarvamitta,11230
Sarvapadu,24799
Sarvareddi Khandrika,16014
Sarvasiddi,29078
Sarvereddy Palem,11809
Sarveswarapuram,27021
Sarvireddipalle,13428
Sasanakota,15583
Sasanam,24402
Sasanam-1,24637
Sasanam-2,25119
Sasanam-3,26037
Sasanapalle,28168
Satarlapalle,14964
Satha Kodu,18181
Sathabi,27116
Sathambakam,16901
Sathambedu,16110
Sathamvalasa,26864
Sathanur,18528
Sathenagudem,20195
Sathivada,26478
Sathivada-1,27834
Sathu,17297
Sativada,27245
Satrampadu,20740
Satrawada,16844
SATRUGAVARAM,23650
Sattala,20386
Sattenapalle (M),18029
Sattenapalli,18008
Satuluru,18149
Satuluru-1,21579
Satyajagannadha Puram,25985
Satyavaram,17639
Satyavaram-1,19020
Satyavaram-2,19425
Satyavaram-3,20928
Satyavaram-4,23523
Satyavaram-5,26852
Satyavedu-1,16613
Satyavolu,12866
Satyavolu-1,21010
Satyawada,20500
Satyawada-1,20630
Savarabanapuram,25509
Savarabonthu,25799
Savaragedda,23474
Savaragondi,25730
Savarajadupalle,25243
Savarakotapadu,24572
Savarakothuru,25311
Savaralingupuram,25351
Savaramadhya,24901
Savaramaluva,25627
Savaraneelapuram,25684
Savarapeta,25856
Savararama Krishnapuram,25438
Savararampuram,25399
Savarasiddamadugu,25014
Savarasomanadha Puram,25514
Savaravilli,28362
Savarigudem,21208
Savidimamidi,22668
Savisettipalle,12852
Sayanaraopalem,20201
Scotpeta,25816
Sebuguda,22039
Seebillipedavalasa,25673
Seedhi,25505
Seedhi-1,25847
Seedi,25353
Seediguda,24942
Seegalapalle,17393
Seegipalle,15335
Seekaipadu,28438
Seekari,22434
Seekari puttu,22409
Seekayipalem,24042
Seekupanasa,23271
Seela,20478
Seelamgondi,22382
Seelavalasa,27029
Seemakonda,22583
Seemunapalle,28650
Seemusuru,19411
Seepudi,21509
Seepuram,26602
Seerpi,13603
Seesaguda,27515
Seesali,21160
Seesamanda,27596
Seetampeta,27685
Seetampeta-1,28340
Seetanagulavaram,11324
Seetanapalle,21157
Seetapuram,29051
Seetarama Nagaram,19705
Seetarampuram,20838
Seetarampuram-1,24139
Seetha Sagaram,11211
Seethadevipuram,26352
Seethagunta,22308
Seethakandi,24071
Seethalamkonde Padu,20877
Seethamma Agraharam,16507
Seethampeta-1,18883
Seethampeta-2,19617
Seethampeta-3,24153
Seethampeta-4,25593
Seethamvalasa,27701
Seethanagaram-1,19685
Seethanagaram-2,19758
Seethanagaram-3,19785
Seethanagaram-4,19789
Seethanagaram-5,28754
Seethanna Agraharam,29028
Seethapalle,19311
Seethapuram,25507
Seetharam,24363
Seetharama Nagar,29140
Seetharama Puram,16481
Seetharamapuram-1,12805
Seetharamapuram-2,21463
Seetharamapuram-3,27259
Seetharamapuram-4,27532
Seetharampadu,18956
Seetharampet,16146
Seetharampura Agraharm,28594
Seetharampuram  (Near)  Amity,26580
Seetharampuram  (Near)  Subhadra,25899
Seetharampuram  (Near) Sivvam,25508
Seetharampuram (Near)  Koratam,26492
Seetharampuram-1,11512
Seetharampuram-2,12909
Seetharampuram-3,25261
Seetharampuram-4,26130
Seetharampuram-5,26574
Seetharampuram-6,26971
Seetharampuram-7,27902
Seetharamunipeta,27915
Seethayampeta,19582
Seethayyapeta,26084
Seethubhimavaram,27204
Sekupadu,24767
Sekuru,18135
Selapaka,20384
Sellum,22162
SEMBI,22840
Senivaram,23649
Senneri,16790
Seri Amaravaram,17729
Seri Dintakurru,21508
Seri Golvepalle,21328
Seri Kalavapudi,21576
Seri Velpur,21507
Seribayalu,22901
Seridaggumilli,21571
Serinarasannapalem,20980
Seripalem,21417
Seripeta,27523
Serivarthala Palle,21642
Sesaipanuku,22920
Sesha Puram,16279
Seshadribhatra Halli,14457
Seshadripuram,26912
Seshamambapuram,14655
Sesharai,24114
Setlivaripalle,16036
Setteri,16921
Settiappam Thangal,17112
Settiballa,17283
Settigunta-1,15660
Settigunta-2,15874
Settipalem,13044
SETTIPALEM-1,24344
Settipalle,14883
Settipalle  @  K.Bandarlapalle,17377
Settipalle-1,15416
Settipalle-2,15491
SETTIPALLE-3,16237
Settipalle-4,17129
Settipalle-5,17379
Settipalle-6,18895
Settipeta,16625
Settipeta-1,20342
Settivarigudem,19871
Settivaripalle,13418
Settiveedu,12817
Settupalle,18466
Settur-1,14091
Sevoikalva,16448
Shabada,17806
Shaiksanipalle,13041
Shakarajupalle,14298
Shakthi Ganeswarapuram,16577
Shalantri,26495
Shalipeta,26769
Shamsheer Bahadurpeta,16849
Shar Project,15819
SHEEKAYA BANDA,23748
Shermahammadpuram,27318
Shermahammadpurampeta,27442
Shermohammedpet,17551
Shikaruganji,26761
Sho.Boyanapalle,11596
Sho.Peremula,11758
Sho.Somavaram,15661
Shobeerepalle,15465
Shobhanapuram,25254
Shotrium Chennampalle,12758
Shotrium Gundala,12032
Shotrium Valasala,11941
Shotrium Yerragudi,11450
Shrotrium Nallaballe,12308
Shrotrium Rangapuram,12176
Shrotrium Rayampeta,12263
Shrotriya Venkatapuram,13847
Shyamasundarapuram,26067
Sibyala,15059
Siddagunta,15379
Siddalinganapalle,16662
Siddamanaidu Khandriga,16533
Siddamma Agraharam,16441
Siddampalle,17108
Siddampeta,13485
Siddamurthypalle,12628
Siddana Konduru,13342
Siddanakitchayapalle,12660
Siddapuram,10884
Siddapuram-1,11903
Siddapuram-2,20787
Siddapuram-3,20926
Siddaracherla,13669
Siddaram,19090
Siddarampuram,12725
Siddarampuram-1,13614
Siddarampuram-2,14509
Siddareddipalle,17176
Siddareddy Palem,11938
Siddavaram,11496
Siddavaram-1,12626
Siddavaram-2,12949
Siddavaram-3,14524
Siddavaram-4,14775
Siddavaram-5,14950
Siddavaram-6,15357
Siddavaram-7,15695
Siddavarapu Venkatesupalem,13391
Siddayapalem,10954
Siddepalle,10873
Siddhantam,21524
Siddheswaram,18397
Siddibeharakothuru,26762
Siddigam,24790
Siddigunta  @  Umama  Heswara Puram,15768
Siddiraju Rangaraju Khandriga,17004
Siddivaripalem,19340
Sidhantham,20788
Sidhantham-1,26233
Sidhout-1,14191
Sigannagudem,23975
Sigiri Kothapalle,27588
Signapalle,23852
Sikalabai,24501
SIKARAM,23247
Sikhabadi,25047
Sikhaparuva,25804
Sikharam,18362
Sikharapai,24455
Sikhavaram,24672
Silagam,24440
Silagam-1,25938
Silagamsingivalasa,27006
Sileru,22978
Simhadripalem,18868
Simhadripuram-1,13768
Simhadripuram-2,26294
Simharajupuram,17057
Sindhi puttu,22482
SINDHIPUTTU,22182
Sindhuvada,26466
Sindigalu,23373
Sindugula,23022
Singagudem,20127
Singamambapuram,15654
Singamdoravalasa,25788
Singamnenipalle,12460
Singampalle,18942
Singampalle-1,20041
Singamvalasa,22771
Singana Palem,11197
Singanabanda,28425
Singanahalli,12969
Singanakota,23507
Singanalathuru,15729
Singanamala-1,13230
Singanamala-2,14601
Singanamalachennarayasamudram,14580
Singanamalavengamambapuram,14584
Singanamuppavaram,20184
Singanapalle,12362
Singanapalle-1,13590
Singanapalle-2,19461
Singanapudi,21211
Singanapuram,25080
Singanddorapalem,28529
Singannagudem,20882
Singannapalem,26513
Singannavalasa,26027
Singapeta,13482
Singapuram,21126
Singara Botla Palem,12252
Singarai,28325
Singarajanahalli,10988
Singarajupeta,23368
Singarampalem,19710
Singarayakonda-1,12334
Singarayapalem,21474
Singarayapalem-1,21700
Singarayapalle,12519
Singarbha,23078
Singarbha-1,27600
Singarbhagondi,23160
Singareddipalle,12860
Singareddipalle-1,14570
Singarutla,18019
Singasamudram,17320
Singavaram,13825
Singavaram Kothuru,23673
Singavaram-1,19686
Singavaram-10,28815
Singavaram-11,29033
Singavaram-2,20322
Singavaram-3,20555
Singavaram-4,20573
Singavaram-5,23641
Singavaram-6,24290
Singavaram-7,27135
Singavaram-8,27370
Singavaram-9,28153
Singidi,24679
Singupalem,21886
Singupuram,24755
Singupuram-1,25201
Singupuram-2,25586
Singupuram-3,25767
Singupuram-4,26988
Singuru,27109
Siragalapalle,21281
Siragam,27472
Siragamputtu,22154
Siragamputtu-1,22193
Siragamputtu-2,22354
Sirangipalem,18080
Sirasa palle,22521
Sirasaguda,27356
Sirasanambedu,15707
Sirasanapalle,24076
Sirasapalleadduru,28656
Sirasapalli,22810
Sirasaram,24486
Sirasavalli Savaram,20936
Sirekolam,15502
Siriakandi,25271
Siribala,23513
Siridevipuram,26951
Sirigepalle,13426
Sirigindalapadu,19213
Sirigiripalle,17368
Sirijam,28476
Sirikipalem,28364
Sirikonda,25914
Sirimamidi,24874
Sirimetla,18705
Siripalle,20902
Siripanlova,23992
Siripudi,18517
Siripuram,18005
Siripuram-1,18139
Siripuram-2,19578
Siripuram-3,20381
Siripuram-4,23806
Siripuram-5,24709
Siripuram-6,26915
Siripuram-7,28079
Sirivada,19857
Sirivaka,19164
Sirivara,25552
Sirivaram,13104
Sirivaram-1,14476
Sirivaram-2,15868
Siriyalapeta,28111
Sirlabanda,22915
Sirlam,25510
Sirlapalem,27715
Sirlapalem-1,28449
Sirlimetta,22371
Sirthali,24519
Sirugapuram,12376
Sirugurajupalem,16562
Sirunambudur,16697
Sirusuvada,25019
Sirvel-1,12014
Sitamambapuram  (Near  Komarada),24823
Sitamambapuram  (Near Gumada),24830
Sitapalem,21985
SITARAMA PURAM,23868
Sitarampuram,14716
Sivada  (Near)  Gujjuvai,24785
Sivada Near Kukkidi,24496
Sivadavalasa,26207
Sivadevunichikkala,21206
Sivadi,17001
Sivagiri,16774
Sivagiri-1,19203
Sivakodu-1,21375
Sivala-1,20614
Sivalapalle,13906
Sivalinga puram,27768
Sivanadhapalem,16068
Sivangulapalem,21824
Sivannapeta,24810
Sivapuram,13438
Sivapuram-1,13550
Sivapuram-2,15698
Sivapuram-3,18445
Sivapuram-4,18532
Sivaram,15016
Sivaram Puram,11247
Sivaram-1,27435
Sivaramachainulapalem,28462
Sivaramapatnam,19542
Sivaramapuram,17343
Sivaramarajapuram,25064
Sivarampuram,11276
Sivarampuram (Near)  Dalaivalasa,25359
Sivarampuram-1,14461
Sivarampuram-2,24828
Sivarampuram-3,24915
Sivarampuram-4,25853
Sivarampuram-5,25892
Sivarampuram-6,26255
Sivarampuram-7,26340
Sivarampuram-8,27422
Sivaramrajapuram (Near) Pedduru,25525
Sivavaram,12319
Sivini,25058
Sivunikuppam,17253
Sivvam,25494
Sivvam-1,25894
Sivvamdoravalasa,26857
Skinnerapuram,20954
Sobakota,22639
Sobba,24862
Sobha,25123
Sobhanadripuram,20963
Sobhanadripuram-1,21232
Soda,25264
Sodam-1,16402
Sodanapalle,13233
Sodiganipalle,17400
Soganur,10969
Sogodiya,25182
Sojjavada,22266
Sokulagudem,19190
Solabham,23269
Solabongu,28238
Solabu,24305
Solagam puttu,22309
SOLAGAMPUTTU,22055
Solamulu,22974
Solasa,18174
Solikiri,24843
Solipiguda,25661
Solipisomarajupeta,27781
Sollapuram,13225
Somabotlapalle,14872
Somagandi,25457
Somaghatta,15552
Somala-1,16504
Somalapuram,12973
Somalaregada,13193
Somalingapuram,24963
Somalingapuram-1,26896
Somanadhapuram,26150
Somanadoddi,13441
Somanamallu,18783
Somanapalle,11978
Somandepalle-1,15075
Somannapalem,18847
Somapuram,13490
Somarajuillindalaparru,20793
Somarajupalle,12229
Somarajupalle-1,14114
Somarajupeta,26591
Somasamudram,15453
Somasanigunta,15421
Somasila-1,14110
Somavaram,14792
Somavaram-1,17606
Somavaram-2,19618
Somavaram-3,19923
Somavaram-4,20159
Somavaram-5,21918
Somavaram-6,21923
Somavaram-7,23202
Somavarapeta,11603
Somavarappadu,11245
Somavarappadu-1,11958
Somavarappadu-2,13345
Somavarappadu-3,20662
Somavarappadu-4,21368
Somavrappadu,11278
Somayajulapalem,28214
Somayajulapalle,13581
Somayajulapalle-1,14985
Somayyavalasa,25964
Somelapadu,27459
Someswaram,20335
Someswaram-1,21083
Somidavalasa,24845
Somidavalasa-1,26351
Somidavalasa-2,26704
Somidevi Palle,11781
Somilingapalem,21953
Sominaiduvalasa,24939
Somireddipalle,13226
Sompalle,15672
Sompalle-1,21343
Sompeta (CT),24618
Sompuram,26509
Sompuram-1,28246
Somulagudem,24329
Somyajulapalle,11518
Sondipudi,24780
Sonnarasanapalle,17391
Sonnegownipalle,17354
Sonnegownnipalle,17274
Sontinooru,25714
Sontyam,28580
Sopalu,22935
Soperu,26980
Sorakayalapalem,16428
Sorakayalapet,15977
Sorakayalapeta,12961
Sorasapodaru,27549
Sorlanda,25127
Sornayak guda,22339
Sottadivalasa,27521
Soulderdinne,12290
South Mopur,14261
South Ramapuram,13732
South Thirupathi Rajapuram,19929
South Valluru,21574
Southpalagiri,14249
Sovva,22069
Sowbhagya rayapuram,28654
Sowdam,26469
Sowla Halli,10904
Sree Ranga Rajpuram,17102
Sreedarahal,12289
Sreedharaghattu,12965
Sreeharipuram,26185
Sreekanthapuram  (Rural),15655
Sreenivasapuram,15998
Sreenivasapuram-1,19811
Sreenivasapuram-2,21309
Sreenivasapuram-3,24141
Sreeparru,20937
Sreepuram,15120
Sreerampatnam,28662
Sreerampuram,28419
Sreeranganagara Agraharam,16863
Sreerangapuram,12077
Sreerangapuram-1,13380
Sreerangapuram-2,18212
Sreerangapuram-3,21738
Sreerangaraja -Puram,14147
Sreerangarajupalem,14840
Sri Bommaraju Puram-1,16548
Sri Ramapuram,16642
Sri Rangaraja Puram,26354
Sridhanamalli,15907
Sridhara,29066
Srigiripadu,18079
Srihari Puram,25637
Sriharipuram,16993
Srijagannadha Puram,26530
Srikakulam (M),27358
Srikakulam-1,21752
Srikalahasti (M),15994
Srikalahasti-1,15967
Srikaverirajupuram,17015
Srikolanu,13668
Srikrishnapatnam-1,20045
Srikrishnapuram,16115
Srikurmam,27359
Srimannarayana Puram,26190
Srinivasacharyulu Peta,26744
Srinivasapuram,15669
Srinivasapuram-1,16408
Srinivasapuram-2,16553
Srinivasapuram-3,16917
Srinivasaudasipuram,16167
Sripuram,18897
Sriramavaram,20077
Sriramavaram-1,20490
Sriramgiri,18917
Srirampuram,18712
Srirampuram-1,19458
Srirampuram-2,24763
Srirampuram-3,27046
Sriramvalasa,26359
Sriramvalasa-1,26851
Sriranga Rajapuram,27409
Srirangam,26134
Srirangampalle,17160
Srirangapadu,24428
Srirangapatnam,19723
Srirangarajapuram-1,14756
Srirangarajapuram-2,16899
Srirangarajapuram-3,25238
Srirukminipuram,17832
Srisailam Back Water,18415
Srisailam Back Water-1,28849
Srisailam Project (Right Flank Colony) T,18401
Srisailamgudem Devasthanam (CT),18291
Srungadhara,19323
Srungadhara Agraharam,19414
Srungara  Sekhara  Rajupuram,16920
Srungarapuram,18042
Srungavaram,18839
Srungavaram-1,19369
Srungavaram-2,28518
Srungavarapukota Seetharampuram,28155
Srungavarapukota-1,28043
Srungavruksham,19591
Srungavruksham-1,21117
Stafordpeta,23941
Stuvartupeta,25133
Subadramma Valasa,24930
Subbampadu,18915
Subbampeta,19968
Subbanaidu -Khandriga,16120
Subbannapeta  @  Pilakavani Agraharam,28306
