"Sr.no",,,"Village name","T.Area (ha)","Watershed command area ",,,,"Watershed Non command Area",,,,"Watershed poor quality Area",,,,,,,,,,,,,,,,,
,"Water shed code","Watershed name",,,"Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total","Recghare","Hilly","Forest","Total",,,,,,,,,,,,,,
1088,"09_C_73_28","NLR_C_73_DAKKILI","Veligondla hills",4076,,,,,3926,0,3926,,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",0,0,"Veligondla hills"
1089,"09_C_73_28","NLR_C_73_DAKKILI","Kothacheruvu",89,,,,,89,89,,0,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340010100,1,"Kothacheruvu"
1090,"09_C_73_28","NLR_C_73_DAKKILI","Devulapalle",1218,,,,,1218,1218,,824,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340020101,2,"Devulapalle"
1091,"09_C_73_28","NLR_C_73_DAKKILI","Vembuluru",2451,,,,,2451,2451,,1356,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340090106,9,"Vembuluru"
1092,"09_C_73_28","NLR_C_73_DAKKILI","Velampalli",222,,,,,222,222,,100,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340100108,10,"Velampalli"
1093,"09_C_73_28","NLR_C_73_DAKKILI","Gollavanigunta",86,,,,,86,86,,86,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340110100,11,"Gollavanigunta"
1094,"09_C_73_28","NLR_C_73_DAKKILI","Kuppayapalem",271,,,,,271,271,,40,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340120108,12,"Kuppayapalem"
1095,"09_C_73_28","NLR_C_73_DAKKILI","Vempativaripalle",15,,,,,15,15,,0,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340130109,13,"Vempativaripalle"
1096,"09_C_73_28","NLR_C_73_DAKKILI","Dakkili",1205,,,,,1205,1205,,344,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340140119,14,"Dakkili"
1097,"09_C_73_28","NLR_C_73_DAKKILI","Kandalavaripalli",40,,,,,40,40,,9,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340150109,15,"Kandalavaripalli"
1098,"09_C_73_28","NLR_C_73_DAKKILI","Sanganapalle",445,,,,,445,445,,1113,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340160110,16,"Sanganapalle"
1099,"09_C_73_28","NLR_C_73_DAKKILI","Yellavajjulapalle",277,,,,,277,277,,223,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340170110,17,"Yellavajjulapalle"
1100,"09_C_73_28","NLR_C_73_DAKKILI","Patanalapadu",613,,,,,613,613,,348,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340180111,18,"Patanalapadu"
1101,"09_C_73_28","NLR_C_73_DAKKILI","Kothanalapadu",100,,,,,100,100,,0,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340190111,19,"Kothanalapadu"
1102,"09_C_73_28","NLR_C_73_DAKKILI","Bheemavaram",849,,,,,849,849,,271,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340200112,20,"Bheemavaram"
1103,"09_C_73_28","NLR_C_73_DAKKILI","K.Bhatlapalle",849,,,,,849,849,,0,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340250112,25,"K.Bhatlapalle"
1104,"09_C_73_28","NLR_C_73_DAKKILI","Mopur",1779,,,,,1779,1779,,545,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340260117,26,"Mopur"
1105,"09_C_73_28","NLR_C_73_DAKKILI","Chakalapalli",663,,,,,663,663,,218,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340270118,27,"Chakalapalli"
1106,"09_C_73_28","NLR_C_73_DAKKILI","Lingasamudram",985,,,,,985,985,,239,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340290118,29,"Lingasamudram"
1107,"09_C_73_28","NLR_C_73_DAKKILI","Dattanagaram",606,,,,,606,606,,606,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340300100,30,"Dattanagaram"
1108,"09_C_73_28","NLR_C_73_DAKKILI","Attalasiddavaram",138,,,,,138,138,,110,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340310109,31,"Attalasiddavaram"
1109,"09_C_73_28","NLR_C_73_DAKKILI","Nuthalacheruvu khandriga",220,,,,,220,220,,219,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340320100,32,"Nuthalacheruvu khandriga"
1110,"09_C_73_28","NLR_C_73_DAKKILI","Namasivayapuram",112,,,,,112,112,,110,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",34,"Dakkili",9134340340100,34,"Namasivayapuram"
1111,"09_C_73_28","NLR_C_73_DAKKILI","Vakyam",393,,,,,393,393,,6,,,,,,,"Penna",,"Upputeru","09_C_73_28","NLR_C_73_DAKKILI",9,"Nellore",36,"Balayapalle",9134360010101,1,"Vakyam"
1113,"09_C_73_20","NLR_C_73_GONUPALLE","Dachuru",4963,,,,,4963,4963,,,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",22,"Kaluvoya",9129220210119,21,"Dachuru"
1114,"09_C_73_20","NLR_C_73_GONUPALLE","Vandluru",983,,,,,983,983,,,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",22,"Kaluvoya",9129220220121,22,"Vandluru"
1115,"09_C_73_20","NLR_C_73_GONUPALLE","Penchalakona hills",1879,,,,,1879,0,1879,,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",0,0,"Penchalakona hills"
1116,"09_C_73_20","NLR_C_73_GONUPALLE","Garimanapenta",1251,,,,,1251,1251,,1012,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230020101,2,"Garimanapenta"
1117,"09_C_73_20","NLR_C_73_GONUPALLE","Gonupalli",6036,,,,,6036,5906,130,2880,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230030102,3,"Gonupalli"
1118,"09_C_73_20","NLR_C_73_GONUPALLE","Penubartigopasamudram",319,,,,,319,319,,0,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230040103,4,"Penubartigopasamudram"
1119,"09_C_73_20","NLR_C_73_GONUPALLE","Penubarti",2668,,,,,2668,2628,40,711,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230050103,5,"Penubarti"
1120,"09_C_73_20","NLR_C_73_GONUPALLE","KasulanatiKandriga",47,,,,,47,47,,0,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230060103,6,"KasulanatiKandriga"
1121,"09_C_73_20","NLR_C_73_GONUPALLE","Lingapalem",346,,,,,346,346,,,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230070103,7,"Lingapalem"
1122,"09_C_73_20","NLR_C_73_GONUPALLE","Suddamalla",576,,,,,576,576,,0,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230080104,8,"Suddamalla"
1123,"09_C_73_20","NLR_C_73_GONUPALLE","Gurivindapudi",299,,,,,299,299,,,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230090105,9,"Gurivindapudi"
1124,"09_C_73_20","NLR_C_73_GONUPALLE","Akhilavalasa",2836,,,,,2836,2726,110,2159,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230100104,10,"Akhilavalasa"
1125,"09_C_73_20","NLR_C_73_GONUPALLE","Gundavolu",4856,,,,,4856,4706,150,,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230110105,11,"Gundavolu"
1126,"09_C_73_20","NLR_C_73_GONUPALLE","Nellepalli",1274,,,,,1274,1274,,,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230220106,22,"Nellepalli"
1127,"09_C_73_20","NLR_C_73_GONUPALLE","Yepuru",1446,,,,,1446,1446,,654,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",9129230320119,32,"Yepuru"
1128,"09_C_73_20","NLR_C_73_GONUPALLE","Veligonda hills",620,,,,,290,0,290,,,,,,,,"Penna",,"Upputeru","09_C_73_20","NLR_C_73_GONUPALLE",9,"Nellore",23,"Rapur",0,0,"Veligonda hills"
1130,"09_C_73_26","NLR_C_73_GUDUR","Chennur II",1588,,,,,1588,1588,,,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320030106,3,"Chennur II"
1131,"09_C_73_26","NLR_C_73_GUDUR","Chennur I",1705,,,,,1705,1705,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320040107,4,"Chennur I"
1132,"09_C_73_26","NLR_C_73_GUDUR","Kandali",545,,,,,545,545,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320050108,5,"Kandali"
1133,"09_C_73_26","NLR_C_73_GUDUR","Chemidti",332,,,,,332,332,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320060108,6,"Chemidti"
1134,"09_C_73_26","NLR_C_73_GUDUR","Reddigunta",119,,,,,119,119,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320110109,11,"Reddigunta"
1135,"09_C_73_26","NLR_C_73_GUDUR","Mangalapur",789,,,,,789,789,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320120111,12,"Mangalapur"
1136,"09_C_73_26","NLR_C_73_GUDUR","Nelaturu",559,,,,,559,559,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320130112,13,"Nelaturu"
1137,"09_C_73_26","NLR_C_73_GUDUR","East Gudur",2410,,,,,2410,2410,,,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320140113,14,"East Gudur"
1138,"09_C_73_26","NLR_C_73_GUDUR","West Gudur",2391,,,,,2391,2391,,441,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320150114,15,"West Gudur"
1139,"09_C_73_26","NLR_C_73_GUDUR","Palicherla",395,,,,,395,395,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320160115,16,"Palicherla"
1140,"09_C_73_26","NLR_C_73_GUDUR","Palicherla Rajupalem",505,,,,,505,505,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320170115,17,"Palicherla Rajupalem"
1141,"09_C_73_26","NLR_C_73_GUDUR","Vedicherla",1423,,,,,1423,1423,,228,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320180116,18,"Vedicherla"
1142,"09_C_73_26","NLR_C_73_GUDUR","Kondagunta",1172,,,,,1172,1172,,204,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320210119,21,"Kondagunta"
1143,"09_C_73_26","NLR_C_73_GUDUR","Mekanur",1109,,,,,1109,1109,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320220121,22,"Mekanur"
1144,"09_C_73_26","NLR_C_73_GUDUR","Ayyavaripalem",376,,,,,376,376,,,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320230122,23,"Ayyavaripalem"
1145,"09_C_73_26","NLR_C_73_GUDUR","Kandra",486,,,,,486,486,,,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",32,"Gudur",9132320240123,24,"Kandra"
1146,"09_C_73_26","NLR_C_73_GUDUR","Bhuvanagiripalem",1398,,,,,1398,1398,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",37,"Ozili",9134370100104,10,"Bhuvanagiripalem"
1147,"09_C_73_26","NLR_C_73_GUDUR","Polipadu",383,,,,,383,383,,10,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",37,"Ozili",9134370230104,23,"Polipadu"
1148,"09_C_73_26","NLR_C_73_GUDUR","Chillakur",1083,,,,,1083,1083,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",38,"Chillakur",9132380010101,1,"Chillakur"
1149,"09_C_73_26","NLR_C_73_GUDUR","Mutyalapadu",1059,,,,,1059,1059,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",38,"Chillakur",9132380020102,2,"Mutyalapadu"
1150,"09_C_73_26","NLR_C_73_GUDUR","Pentapadu",211,,,,,211,211,,,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",38,"Chillakur",9132380030102,3,"Pentapadu"
1151,"09_C_73_26","NLR_C_73_GUDUR","Kadivedu",3147,,,,,3147,3147,,223,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",38,"Chillakur",9132380180101,18,"Kadivedu"
1152,"09_C_73_26","NLR_C_73_GUDUR","Nakkalakalva khandriga",51,,,,,51,51,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",38,"Chillakur",9132380190121,19,"Nakkalakalva khandriga"
1153,"09_C_73_26","NLR_C_73_GUDUR","Teepanur",430,,,,,430,430,,0,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",38,"Chillakur",9132380200124,20,"Teepanur"
1154,"09_C_73_26","NLR_C_73_GUDUR","Oduru",2454,,,,,2454,2454,,182,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",38,"Chillakur",9132380210125,21,"Oduru"
1155,"09_C_73_26","NLR_C_73_GUDUR","Nelaballi",508,,,,,508,508,,,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",38,"Chillakur",9132380220127,22,"Nelaballi"
1156,"09_C_73_26","NLR_C_73_GUDUR","Budanam",496,,,,,496,496,,92,,,,,,,"Penna",,"Upputeru","09_C_73_26","NLR_C_73_GUDUR",9,"Nellore",38,"Chillakur",9132380230128,23,"Budanam"
1158,"09_C_73_29","NLR_C_73_PALUGODU","Veligondla hills",3886,,,,,3886,0,3886,,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",0,0,"Veligondla hills"
1159,"09_C_73_29","NLR_C_73_PALUGODU","Nadimpalle",360,,,,,360,360,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340220114,22,"Nadimpalle"
1160,"09_C_73_29","NLR_C_73_PALUGODU","Dandavolu Upprapalle",339,,,,,339,339,,206,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340230115,23,"Dandavolu Upprapalle"
1161,"09_C_73_29","NLR_C_73_PALUGODU","Dandavolu",509,,,,,509,509,,172,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340240116,24,"Dandavolu"
1162,"09_C_73_29","NLR_C_73_PALUGODU","Naidupalem",0,,,,,0,0,0,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340280118,28,"Naidupalem"
1163,"09_C_73_29","NLR_C_73_PALUGODU","Althrupadu",1456,,,,,1456,1456,,887,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340330119,33,"Althrupadu"
1164,"09_C_73_29","NLR_C_73_PALUGODU","Surayapalem",55,,,,,55,55,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340350120,35,"Surayapalem"
1165,"09_C_73_29","NLR_C_73_PALUGODU","Timmayapalem",127,,,,,127,127,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340360120,36,"Timmayapalem"
1166,"09_C_73_29","NLR_C_73_PALUGODU","Nagulapadu",270,,,,,270,270,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340370120,37,"Nagulapadu"
1167,"09_C_73_29","NLR_C_73_PALUGODU","Sripuram",448,,,,,448,448,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340380121,38,"Sripuram"
1168,"09_C_73_29","NLR_C_73_PALUGODU","Vengamanaidupalle",91,,,,,91,91,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340390121,39,"Vengamanaidupalle"
1169,"09_C_73_29","NLR_C_73_PALUGODU","Matumadugu",765,,,,,765,765,,55,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340400122,40,"Matumadugu"
1170,"09_C_73_29","NLR_C_73_PALUGODU","Chapalapalle",602,,,,,602,602,,127,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340410123,41,"Chapalapalle"
1171,"09_C_73_29","NLR_C_73_PALUGODU","Palugodu",684,,,,,684,684,,310,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340420120,42,"Palugodu"
1172,"09_C_73_29","NLR_C_73_PALUGODU","Cheekirenipalle",161,,,,,161,161,,86,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340430119,43,"Cheekirenipalle"
1173,"09_C_73_29","NLR_C_73_PALUGODU","Mahasamudram",273,,,,,273,273,,42,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340440124,44,"Mahasamudram"
1174,"09_C_73_29","NLR_C_73_PALUGODU","Theerthampadu",398,,,,,398,398,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340450124,45,"Theerthampadu"
1175,"09_C_73_29","NLR_C_73_PALUGODU","Thimmanagunta",53,,,,,53,53,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340460126,46,"Thimmanagunta"
1176,"09_C_73_29","NLR_C_73_PALUGODU","Pedayachasamudram",398,,,,,398,398,,77,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340470126,47,"Pedayachasamudram"
1177,"09_C_73_29","NLR_C_73_PALUGODU","Nagavolu",324,,,,,324,324,,104,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340480126,48,"Nagavolu"
1178,"09_C_73_29","NLR_C_73_PALUGODU","Vedurugunta",1,,,,,1,1,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340490100,49,"Vedurugunta"
1179,"09_C_73_29","NLR_C_73_PALUGODU","Chennasamudram",251,,,,,251,251,,26,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",34,"Dakkili",9134340500126,50,"Chennasamudram"
1180,"09_C_73_29","NLR_C_73_PALUGODU","Veligondla hills",3098,,,,,2848,0,2848,,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",0,0,"Veligondla hills"
1181,"09_C_73_29","NLR_C_73_PALUGODU","Chintala cheruvukandra",222,,,,,222,222,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350010101,1,"Chintala cheruvukandra"
1182,"09_C_73_29","NLR_C_73_PALUGODU","Paravolu",569,,,,,569,569,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350020101,2,"Paravolu"
1183,"09_C_73_29","NLR_C_73_PALUGODU","Balasamudram",426,,,,,426,426,,40,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350030101,3,"Balasamudram"
1184,"09_C_73_29","NLR_C_73_PALUGODU","Viswanadhapuram",125,,,,,125,125,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350040101,4,"Viswanadhapuram"
1185,"09_C_73_29","NLR_C_73_PALUGODU","Bangaruyachasamudram",171,,,,,171,171,,,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350050102,5,"Bangaruyachasamudram"
1186,"09_C_73_29","NLR_C_73_PALUGODU","Kalapadu",1064,,,,,1064,1064,,654,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350060102,6,"Kalapadu"
1187,"09_C_73_29","NLR_C_73_PALUGODU","Tadikalapoda khandriga",156,,,,,156,156,,111,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350090102,9,"Tadikalapoda khandriga"
1188,"09_C_73_29","NLR_C_73_PALUGODU","Jangalapalle",120,,,,,120,120,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350170103,17,"Jangalapalle"
1189,"09_C_73_29","NLR_C_73_PALUGODU","Gundalasamudram",167,,,,,167,167,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350190107,19,"Gundalasamudram"
1190,"09_C_73_29","NLR_C_73_PALUGODU","Juvvimani khandriga",81,,,,,81,81,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350200107,20,"Juvvimani khandriga"
1191,"09_C_73_29","NLR_C_73_PALUGODU","AKKAMAMBAPURAM",131,,,,,131,131,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350210108,21,"AKKAMAMBAPURAM"
1192,"09_C_73_29","NLR_C_73_PALUGODU","PALAKONDA SATRAM",104,,,,,104,104,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350220109,22,"PALAKONDA SATRAM"
1193,"09_C_73_29","NLR_C_73_PALUGODU","SIDDAVARAM",644,,,,,644,644,,379,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350230110,23,"SIDDAVARAM"
1194,"09_C_73_29","NLR_C_73_PALUGODU","Palemkota",145,,,,,145,145,,24,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350240111,24,"Palemkota"
1195,"09_C_73_29","NLR_C_73_PALUGODU","Papammacheruvukandra",24,,,,,24,24,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350250111,25,"Papammacheruvukandra"
1196,"09_C_73_29","NLR_C_73_PALUGODU","Mokkalapudi",91,,,,,91,91,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350270111,27,"Mokkalapudi"
1197,"09_C_73_29","NLR_C_73_PALUGODU","Chintagunta",141,,,,,141,141,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350280107,28,"Chintagunta"
1198,"09_C_73_29","NLR_C_73_PALUGODU","Lalapeta",219,,,,,219,219,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350350108,35,"Lalapeta"
1199,"09_C_73_29","NLR_C_73_PALUGODU","DHARMAPURAM (U)",123,,,,,123,123,,0,,,,,,,"Penna",,"Upputeru","09_C_73_29","NLR_C_73_PALUGODU",9,"Nellore",35,"Venkatagiri",9134350400112,40,"DHARMAPURAM (U)"
