S.No,Watershed code,Watershed Name, Village Name,Length ,Design depth of flow,Bed width,Side Slopes,WettedPerimeter,Wetted area,Canal seepage factor, No.of operating days of canal,, Recharge from canal (ha.m),,Annual Recharge,,,,,,,,,,,,,,
1115,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,DEERGHASI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210270121,0121027,DEERGHASI
1116,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,THOTADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210280122,0121028,THOTADA
1117,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,KONDALAKKIVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210290123,0121029,KONDALAKKIVALASA
1118,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,GANGIVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210300123,0121030,GANGIVALASA
1119,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,VURJAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210310124,0121031,VURJAM
1120,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,NANDIGAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210320125,0121032,NANDIGAM
1121,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,AMPALAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210330125,0121033,AMPALAM
1122,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,POLAKI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210340126,0121034,POLAKI
1123,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,SANTHALAKSHIMIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210350122,0121035,SANTHALAKSHIMIPURAM
1124,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,GOLLAVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210360128,0121036,GOLLAVALASA
1125,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,KOLLIVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210370129,0121037,KOLLIVALASA
1126,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,MOBAGAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210380130,0121038,MOBAGAM
1127,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,GAJAPATHINAGARAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210390131,0121039,GAJAPATHINAGARAM
1128,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,TALASAMUDRAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210400129,0121040,TALASAMUDRAM
1129,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,DOLA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210410132,0121041,DOLA
1130,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,JONNAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210420131,0121042,JONNAM
1131,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,VANITAMANDALAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,21,POLAKI,01005210430131,0121043,VANITAMANDALAM
1132,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,BHADRI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240210117,0124021,BHADRI
1133,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,GUMMAPADU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240230115,0124023,GUMMAPADU
1134,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,SARAVAKOTA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240260119,0124026,SARAVAKOTA
1135,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,BUDITHI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240400133,0124040,BUDITHI
1136,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,DHRMALAKSHMIPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01006240040103,0124004,DHRMALAKSHMIPURAM
1137,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,SAVARABONTHU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01006240050104,0124005,SAVARABONTHU
1138,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,BONTHU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01006240060104,0124006,BONTHU
1139,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,MAHASINGI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01006240070105,0124007,MAHASINGI
1140,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,KURIDINGI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01006240080104,0124008,KURIDINGI
1141,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,POPPANGI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01006240090104,0124009,POPPANGI
1142,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,PEDALAMBA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01006240100106,0124010,PEDALAMBA
1143,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,ANNUPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01006240160111,0124016,ANNUPURAM
1144,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,GOVARDHNAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01006240170112,0124017,GOVARDHNAPURAM
1145,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,GORRIBANDA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240180114,0124018,GORRIBANDA
1146,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,AGADALA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240190115,0124019,AGADALA
1147,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,BYDALAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240200116,0124020,BYDALAPURAM
1148,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,AKKIVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA ,01005240220115,0124022,AKKIVALASA
1149,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,GOPALAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA ,01005240240115,0124024,GOPALAPURAM
1150,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,KOTHURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA ,01005240250118,0124025,KOTHURU
1151,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,CHODASAMUNDRAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240270120,0124027,CHODASAMUNDRAM
1152,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,KUMMARIGUNTA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240340120,0124034,KUMMARIGUNTA
1153,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,SIVARAMPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240350126,0124035,SIVARAMPURAM
1154,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,ANGURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240360127,0124036,ANGURU
1155,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,THOGIRI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240370128,0124037,THOGIRI
1156,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,KINNERAVADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240380130,0124038,KINNERAVADA
1157,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,AVALANGI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240390131,0124039,AVALANGI
1158,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,CHEEDIPUDI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240410134,0124041,CHEEDIPUDI
1159,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,VENKATABADA(UI),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240420133,0124042,VENKATABADA(UI)
1160,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,BUDITHIPETA(UI),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_E,01_F_05_02,Skl_F_Vamsadhara_Vamsadhara_E__Narasannapeta,1,Srikakulam,24,SARAVAKOTA,01005240430134,0124043,BUDITHIPETA(UI)
1161,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,DURBALAPURAM,1520,2.41,20.25,45,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160080104,008,DURBALAPURAM
1162,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,GULUMURU,1410,1.761,20.25,45,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160020103,002,GULUMURU
1163,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,JAGANNADHAPURAM,1530,1.761,20.25,45,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160030103,003,JAGANNADHAPURAM
1164,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,KONDARAGOLU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160040104,004,KONDARAGOLU
1165,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,PEDDASANKILI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160050105,005,PEDDASANKILI
1166,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,DUGGUPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160060106,006,DUGGUPURAM
1167,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,KORADA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160170114,017,KORADA
1168,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,KONDKORADA(UI),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160180114,018,KONDKORADA(UI)
1169,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,KOEADAMANYAM(UI),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160190114,019,KOEADAMANYAM(UI)
1170,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,PADALI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160200115,020,PADALI
1171,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,ANTILI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160210116,021,ANTILI
1172,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,GARLAPADU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160230116,023,GARLAPADU
1173,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,CHINNAKOLLIVALASA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160240117,024,CHINNAKOLLIVALASA
1174,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,TULAGAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160250118,025,TULAGAM
1175,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,HIRAMANDALAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,16,Hiramandalam,01006160260114,026,HIRAMANDALAM
1176,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,CHOMPA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01006150130104,013,CHOMPA
1177,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,KOTTURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150160114,016,KOTTURU
1178,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,MAHARTHAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150180116,018,MAHARTHAPURAM
1179,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,VASAPA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150190117,019,VASAPA
1180,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,NIVAGAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150200118,020,NIVAGAM
1181,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,VENKATAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150210119,021,VENKATAPURAM
1182,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,SANDIPOLAM (U.I),,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150220117,022,SANDIPOLAM (U.I)
1183,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,BAMMIDI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150230116,023,BAMMIDI
1184,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,KOLIGAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150240120,024,KOLIGAM
1185,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,PARAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150250121,025,PARAPURAM
1186,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,LABBA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150260122,026,LABBA
1187,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,VANDRUJOLA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150270123,027,VANDRUJOLA
1188,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,NERADI,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150280124,028,NERADI
1189,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,PATHAPADU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150290119,029,PATHAPADU
1190,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,ANGURU,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150300127,030,ANGURU
1191,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,AKULATAMPARA,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150310128,031,AKULATAMPARA
1192,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,SHOBHANAPURAM,,,,,,,,,,,,,,,Between Mahanadi & Godavari,Vamsadhara,Vamsadhara_W2,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,1,Srikakulam,15,KOTTURU,01007150320127,032,SHOBHANAPURAM
